Name,Date1,Date2,Platform,Mode,Orbit,RelativeOrbit,PolyFrame,OrbitDirection,ProcessingLevel,Polarisation1,Polarisation2,Polarisation3,Polarisation4,Server,Url,Status,SizeMB,Stored,Processed
S1A_IW_SLC__1SDV_20160724T145235_20160724T145303_012291_0131DC_6CCD.zip,2016-07-24T14:52:35.937Z,2016-07-24T14:53:03.816Z,S1A,IW,12291,144,"POLYGON ((53.654942 -21.290442, 54.084217 -22.966358, 56.496361 -22.396626, 56.037357 -20.729652, 53.654942 -21.290442))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/93ed4ef3-e7a5-5528-b408-c7d029483e4d,ONLINE,7911.780482,False,False
S1A_IW_SLC__1SDV_20160712T145235_20160712T145303_012116_012C38_0728.zip,2016-07-12T14:52:35.185Z,2016-07-12T14:53:03.071Z,S1A,IW,12116,144,"POLYGON ((53.655159 -21.291178, 54.084549 -22.967455, 56.496826 -22.397669, 56.037701 -20.730335, 53.655159 -21.291178))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/057b24a3-b7f7-57ba-ade2-d623734a1907,ONLINE,7912.152272,False,False
S1A_IW_SLC__1SDV_20160630T145234_20160630T145302_011941_012672_E4AA.zip,2016-06-30T14:52:34.608Z,2016-06-30T14:53:02.496Z,S1A,IW,11941,144,"POLYGON ((53.654564 -21.291353, 54.083961 -22.967766, 56.496151 -22.398029, 56.03701 -20.730562, 53.654564 -21.291353))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/6e1fe9b3-de89-5063-8584-f30a73b5a2bd,ONLINE,7912.128893,False,False
S1A_IW_SLC__1SDV_20160513T145231_20160513T145259_011241_01101A_D01F.zip,2016-05-13T14:52:31.984Z,2016-05-13T14:52:59.880Z,S1A,IW,11241,144,"POLYGON ((53.654728 -21.29096, 54.084282 -22.967855, 56.496532 -22.398067, 56.037231 -20.73012, 53.654728 -21.29096))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/19ef7eea-765a-5f22-9c20-56303cfacda5,ONLINE,7912.008807,False,False
S1A_IW_SLC__1SDV_20160501T145228_20160501T145256_011066_010A94_2725.zip,2016-05-01T14:52:28.464Z,2016-05-01T14:52:56.350Z,S1A,IW,11066,144,"POLYGON ((53.696747 -21.457544, 54.127125 -23.133684, 56.542484 -22.563013, 56.0821 -20.895861, 53.696747 -21.457544))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/f0e4126b-c293-5e34-a5d0-8ddc82d12a04,ONLINE,7912.019482,False,False
S1A_IW_SLC__1SDV_20160326T145227_20160326T145254_010541_00FAA3_B38C.zip,2016-03-26T14:52:27.038Z,2016-03-26T14:52:54.926Z,S1A,IW,10541,144,"POLYGON ((53.695999 -21.457251, 54.1264 -23.133511, 56.541824 -22.562838, 56.081417 -20.895565, 53.695999 -21.457251))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/5a84f6d2-140e-5549-8d1c-6619d8fd25cb,ONLINE,7911.751561,False,False
S1A_IW_SLC__1SDV_20160314T145226_20160314T145254_010366_00F5CC_D10A.zip,2016-03-14T14:52:26.674Z,2016-03-14T14:52:54.560Z,S1A,IW,10366,144,"POLYGON ((53.697243 -21.457315, 54.127655 -23.133448, 56.543003 -22.562746, 56.082588 -20.895599, 53.697243 -21.457315))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/557a1fbe-ecdd-5e1c-a66b-e32b13ae341b,ONLINE,7911.950948,False,False
S1A_IW_SLC__1SDV_20160207T145226_20160207T145254_009841_00E691_434C.zip,2016-02-07T14:52:26.594Z,2016-02-07T14:52:54.482Z,S1A,IW,9841,144,"POLYGON ((53.696632 -21.456421, 54.127045 -23.1327, 56.54213 -22.56214, 56.08173 -20.894844, 53.696632 -21.456421))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/3720167c-f948-53ec-a8e1-25e92d675ef2,ONLINE,7911.751771,False,False
S1A_IW_SLC__1SDV_20160126T145226_20160126T145254_009666_00E18B_9AA3.zip,2016-01-26T14:52:26.582Z,2016-01-26T14:52:54.467Z,S1A,IW,9666,144,"POLYGON ((53.698093 -21.457304, 54.12851 -23.133451, 56.543648 -22.56284, 56.083244 -20.895676, 53.698093 -21.457304))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/9ea6b8ad-c6f1-5605-9c8b-6115071d33c3,ONLINE,7911.842961,False,False
S1A_IW_SLC__1SDV_20151221T145227_20151221T145255_009141_00D26C_2E2A.zip,2015-12-21T14:52:27.962Z,2015-12-21T14:52:55.852Z,S1A,IW,9141,144,"POLYGON ((53.697777 -21.456314, 54.128269 -23.132715, 56.543255 -22.562126, 56.082779 -20.894709, 53.697777 -21.456314))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/f35df63d-3189-567e-bc59-ad717b24e516,ONLINE,7911.605421,False,False
S1A_IW_SLC__1SDV_20151209T145228_20151209T145256_008966_00CD9F_3AE8.zip,2015-12-09T14:52:28.542Z,2015-12-09T14:52:56.427Z,S1A,IW,8966,144,"POLYGON ((53.696808 -21.45648, 54.127197 -23.132643, 56.54216 -22.562105, 56.081787 -20.894924, 53.696808 -21.45648))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/c98fa06a-57e8-5774-9faa-d9d803f3b28a,ONLINE,7911.650542,False,False
S1A_IW_SLC__1SDV_20151103T145234_20151103T145301_008441_00BEE8_BDC9.zip,2015-11-03T14:52:34.806Z,2015-11-03T14:53:01.866Z,S1A,IW,8441,144,"POLYGON ((53.626083 -21.175686, 54.041962 -22.802418, 56.450912 -22.233597, 56.006413 -20.615509, 53.626083 -21.175686))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/da04ddbc-3530-5eec-b426-90ab0be0324a,ONLINE,7658.09016,False,False
S1A_IW_SLC__1SDV_20150916T145234_20150916T145301_007741_00AC21_7066.zip,2015-09-16T14:52:34.425Z,2015-09-16T14:53:01.485Z,S1A,IW,7741,144,"POLYGON ((53.625435 -21.174957, 54.041256 -22.801674, 56.450573 -22.232798, 56.006115 -20.614727, 53.625435 -21.174957))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/df3ac88d-4e12-5f46-b8d8-5ae1b7336033,ONLINE,7658.266031,False,False
S1A_IW_SLC__1SDV_20150904T145234_20150904T145301_007566_00A780_5269.zip,2015-09-04T14:52:34.081Z,2015-09-04T14:53:01.144Z,S1A,IW,7566,144,"POLYGON ((53.625282 -21.176023, 54.041199 -22.80298, 56.450539 -22.234066, 56.005981 -20.615755, 53.625282 -21.176023))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/dfdc0f63-f279-5ff3-9c40-2721276ab71d,ONLINE,7657.836534,False,False
S1A_IW_SLC__1SDV_20150425T145238_20150425T145308_005641_0073AC_3951.zip,2015-04-25T14:52:38.570Z,2015-04-25T14:53:08.384Z,S1A,IW,5641,144,"POLYGON ((53.440449 -20.339886, 53.894321 -22.132769, 56.259647 -21.574858, 55.775936 -19.791182, 53.440449 -20.339886))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/ca951c55-fae9-5e27-8eb0-f967b867ff1f,ONLINE,8216.132926,False,False
S1A_IW_SLC__1SDV_20150401T145242_20150401T145301_005291_006B16_4639.zip,2015-04-01T14:52:42.972Z,2015-04-01T14:53:01.760Z,S1A,IW,5291,144,"POLYGON ((53.523117 -20.672073, 53.809078 -21.801903, 56.168751 -21.245777, 55.863983 -20.12175, 53.523117 -20.672073))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/5a851aaa-14d7-5392-a850-d704be7c9f8f,ONLINE,4930.480572,False,False
S1A_IW_SLC__1SDV_20150320T145242_20150320T145301_005116_006703_5A9F.zip,2015-03-20T14:52:42.811Z,2015-03-20T14:53:01.597Z,S1A,IW,5116,144,"POLYGON ((53.522358 -20.672491, 53.8083 -21.802198, 56.167881 -21.246092, 55.86314 -20.122185, 53.522358 -20.672491))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/e46684b9-cd8e-5c05-9913-8d82d387a28d,ONLINE,4930.668825,False,False
S1A_IW_SLC__1SDV_20150308T145242_20150308T145301_004941_0062CF_7DCD.zip,2015-03-08T14:52:42.481Z,2015-03-08T14:53:01.579Z,S1A,IW,4941,144,"POLYGON ((53.519478 -20.660824, 53.810184 -21.809319, 56.170532 -21.252991, 55.86071 -20.110394, 53.519478 -20.660824))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/d2e988d9-746e-585e-abf0-308511da0eb1,ONLINE,5468.300328,False,False
S1A_IW_SLC__1SDV_20150224T145242_20150224T145301_004766_005E92_794D.zip,2015-02-24T14:52:42.264Z,2015-02-24T14:53:01.048Z,S1A,IW,4766,144,"POLYGON ((53.524059 -20.671795, 53.810001 -21.801376, 56.169472 -21.245226, 55.864731 -20.121445, 53.524059 -20.671795))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/1cd8cc32-5f0e-597e-9be1-2e606f5e4607,ONLINE,4930.498356,False,False
S1A_IW_SLC__1SDV_20150212T145242_20150212T145300_004591_005A6A_AC44.zip,2015-02-12T14:52:42.024Z,2015-02-12T14:53:00.803Z,S1A,IW,4591,144,"POLYGON ((53.525047 -20.672203, 53.810928 -21.801531, 56.170506 -21.245365, 55.865833 -20.121834, 53.525047 -20.672203))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/bd85538d-a55f-5022-a61b-1d6cf7a2e2d1,ONLINE,4930.516089,False,False
S1A_IW_SLC__1SDV_20150131T145242_20150131T145301_004416_005660_60C7.zip,2015-01-31T14:52:42.775Z,2015-01-31T14:53:01.544Z,S1A,IW,4416,144,"POLYGON ((53.523178 -20.672829, 53.808887 -21.801558, 56.168175 -21.245504, 55.863686 -20.122572, 53.523178 -20.672829))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/35dd791a-bfbd-5960-8476-9d3fce3d77a5,ONLINE,4930.654979,False,False
S1A_IW_SLC__1SDV_20150119T145242_20150119T145301_004241_005289_B011.zip,2015-01-19T14:52:42.973Z,2015-01-19T14:53:01.749Z,S1A,IW,4241,144,"POLYGON ((53.523331 -20.672733, 53.809128 -21.80183, 56.168472 -21.245773, 55.863888 -20.122471, 53.523331 -20.672733))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/ebed3768-410d-545a-afe8-252657f32a48,ONLINE,4930.586292,False,False
S1A_IW_SLC__1SDV_20150107T145243_20150107T145302_004066_004E93_E33C.zip,2015-01-07T14:52:43.263Z,2015-01-07T14:53:02.040Z,S1A,IW,4066,144,"POLYGON ((53.523251 -20.672272, 53.809086 -21.801497, 56.168335 -21.245449, 55.863716 -20.122023, 53.523251 -20.672272))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/08e10910-60cb-5580-8772-a6f103247e11,ONLINE,4930.582813,False,False
S1A_IW_SLC__1SDV_20141226T145243_20141226T145302_003891_004AA9_5625.zip,2014-12-26T14:52:43.696Z,2014-12-26T14:53:02.474Z,S1A,IW,3891,144,"POLYGON ((53.523033 -20.672031, 53.808876 -21.801247, 56.168274 -21.245134, 55.86364 -20.121716, 53.523033 -20.672031))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/4ff63cdf-ecb4-5602-8e30-74a4eb7d9243,ONLINE,4930.46814,False,False
S1A_IW_SLC__1SDV_20141214T145244_20141214T145303_003716_0046AD_FD35.zip,2014-12-14T14:52:44.310Z,2014-12-14T14:53:03.090Z,S1A,IW,3716,144,"POLYGON ((53.522678 -20.672466, 53.808567 -21.801802, 56.167992 -21.245667, 55.863316 -20.122128, 53.522678 -20.672466))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/c111e0c3-66c6-501a-9a8a-449dc30e6ed4,ONLINE,4930.529911,False,False
S1A_IW_SLC__1SDV_20141202T145244_20141202T145303_003541_0042B3_99E3.zip,2014-12-02T14:52:44.605Z,2014-12-02T14:53:03.387Z,S1A,IW,3541,144,"POLYGON ((53.522942 -20.671564, 53.808838 -21.801029, 56.168163 -21.244955, 55.863476 -20.12129, 53.522942 -20.671564))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/631cde0b-72cd-58f8-8d82-ad2498ad6c9d,ONLINE,4930.285044,False,False
S1A_IW_SLC__1SDV_20141108T145245_20141108T145303_003191_003ACD_FAC7.zip,2014-11-08T14:52:45.148Z,2014-11-08T14:53:03.927Z,S1A,IW,3191,144,"POLYGON ((53.522842 -20.672432, 53.808697 -21.801771, 56.168163 -21.245678, 55.863514 -20.122137, 53.522842 -20.672432))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/20fa79c9-8c1e-5597-8775-279d8f8a2d82,ONLINE,4930.629978,False,False
S1A_IW_SLC__1SDV_20141027T145245_20141027T145304_003016_003704_050D.zip,2014-10-27T14:52:45.383Z,2014-10-27T14:53:04.167Z,S1A,IW,3016,144,"POLYGON ((53.5224 -20.672766, 53.808323 -21.802345, 56.167912 -21.24622, 55.863194 -20.122438, 53.5224 -20.672766))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/5b738b7c-3701-5b31-96aa-784e070c5fde,ONLINE,4930.752518,False,False
S1A_IW_SLC__1SDV_20141015T145245_20141015T145304_002841_003347_794F.zip,2014-10-15T14:52:45.396Z,2014-10-15T14:53:04.178Z,S1A,IW,2841,144,"POLYGON ((53.522953 -20.671518, 53.808868 -21.80097, 56.168419 -21.244806, 55.863712 -20.121153, 53.522953 -20.671518))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/42c1518c-cdcb-5e57-9d29-dc16e9f698b3,ONLINE,4930.449789,False,False
